age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
83.0,retired,divorced,primary,no,2619.0,no,no,telephone,16.0,oct,181.0,2.0,-1.0,0.0,unknown,no
31.0,admin.,single,secondary,no,523.0,no,yes,cellular,16.0,oct,141.0,1.0,126.0,4.0,failure,no
45.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,16.0,oct,283.0,1.0,165.0,3.0,failure,no
57.0,management,married,tertiary,no,1318.0,no,no,cellular,16.0,oct,115.0,1.0,185.0,2.0,failure,yes
75.0,retired,married,secondary,no,3771.0,no,no,telephone,16.0,oct,186.0,1.0,183.0,1.0,failure,yes
77.0,retired,married,tertiary,no,0.0,no,no,cellular,16.0,oct,847.0,1.0,60.0,1.0,success,yes
31.0,management,married,tertiary,no,6138.0,no,no,cellular,16.0,oct,154.0,2.0,119.0,5.0,failure,yes
22.0,services,single,secondary,no,129.0,no,no,cellular,16.0,oct,258.0,1.0,-1.0,0.0,unknown,yes
50.0,management,married,tertiary,no,469.0,no,no,cellular,16.0,oct,170.0,1.0,183.0,1.0,success,yes
27.0,management,married,tertiary,no,893.0,no,no,cellular,16.0,oct,154.0,2.0,-1.0,0.0,unknown,yes
34.0,services,single,tertiary,no,3119.0,no,no,cellular,16.0,oct,306.0,1.0,-1.0,0.0,unknown,yes
73.0,retired,married,unknown,no,519.0,no,no,telephone,16.0,oct,434.0,1.0,57.0,1.0,failure,yes
40.0,technician,married,secondary,no,2266.0,no,no,cellular,16.0,oct,447.0,1.0,147.0,5.0,failure,yes
37.0,services,married,secondary,no,4017.0,no,no,cellular,16.0,oct,156.0,1.0,-1.0,0.0,unknown,yes
44.0,technician,single,tertiary,no,643.0,no,no,cellular,16.0,oct,324.0,1.0,143.0,3.0,failure,yes
40.0,technician,married,secondary,no,2338.0,no,no,cellular,16.0,oct,717.0,2.0,-1.0,0.0,unknown,yes
61.0,management,married,tertiary,no,0.0,no,no,cellular,16.0,oct,136.0,2.0,-1.0,0.0,unknown,yes
46.0,technician,divorced,secondary,no,-90.0,no,yes,telephone,17.0,oct,270.0,1.0,-1.0,0.0,unknown,yes
30.0,self-employed,married,tertiary,no,1785.0,no,no,unknown,17.0,oct,235.0,1.0,-1.0,0.0,unknown,yes
49.0,management,married,tertiary,no,0.0,no,no,telephone,17.0,oct,223.0,1.0,-1.0,0.0,unknown,yes
36.0,self-employed,single,tertiary,no,-103.0,yes,yes,telephone,,oct,3253.0,1.0,-1.0,0.0,unknown,yes
47.0,admin.,divorced,secondary,no,555.0,yes,yes,telephone,17.0,oct,478.0,1.0,-1.0,0.0,unknown,yes
28.0,management,married,tertiary,no,1918.0,no,no,cellular,18.0,oct,333.0,1.0,616.0,1.0,failure,no
69.0,retired,divorced,secondary,no,4189.0,no,no,cellular,18.0,oct,138.0,4.0,96.0,2.0,success,no
25.0,technician,single,secondary,no,3843.0,no,no,cellular,18.0,oct,159.0,2.0,95.0,2.0,failure,no
33.0,management,single,tertiary,no,718.0,yes,no,cellular,18.0,oct,104.0,1.0,111.0,4.0,success,no
35.0,management,married,secondary,no,724.0,yes,no,cellular,18.0,oct,102.0,3.0,96.0,3.0,success,no
32.0,student,single,tertiary,no,922.0,no,no,cellular,18.0,oct,338.0,2.0,-1.0,0.0,unknown,no
26.0,student,single,secondary,no,316.0,no,no,cellular,18.0,oct,375.0,2.0,-1.0,0.0,unknown,no
31.0,entrepreneur,married,tertiary,no,79.0,yes,no,unknown,18.0,oct,558.0,1.0,-1.0,0.0,unknown,no
47.0,admin.,married,secondary,no,3676.0,no,no,cellular,18.0,oct,567.0,1.0,95.0,3.0,success,yes
45.0,management,single,tertiary,no,2048.0,yes,no,cellular,18.0,oct,310.0,1.0,804.0,1.0,failure,yes
43.0,unemployed,married,tertiary,no,0.0,no,no,cellular,18.0,oct,464.0,1.0,94.0,2.0,success,yes
22.0,management,single,tertiary,no,104.0,no,yes,cellular,18.0,oct,509.0,1.0,185.0,3.0,success,yes
34.0,technician,married,secondary,no,159.0,yes,no,cellular,18.0,oct,252.0,1.0,-1.0,0.0,unknown,yes
64.0,retired,married,secondary,no,466.0,yes,no,cellular,18.0,oct,526.0,1.0,-1.0,0.0,unknown,yes
39.0,admin.,divorced,secondary,no,728.0,yes,yes,cellular,18.0,oct,222.0,1.0,-1.0,0.0,unknown,yes
27.0,management,single,tertiary,no,107.0,no,no,cellular,18.0,oct,767.0,3.0,-1.0,0.0,unknown,yes
46.0,housemaid,single,primary,no,10889.0,no,no,cellular,19.0,oct,167.0,3.0,-1.0,0.0,unknown,no
62.0,blue-collar,married,primary,no,1381.0,no,no,cellular,19.0,oct,1020.0,1.0,-1.0,0.0,unknown,no
60.0,management,married,secondary,no,0.0,no,no,telephone,19.0,oct,1745.0,3.0,62.0,3.0,failure,no
66.0,retired,married,secondary,no,3409.0,no,no,cellular,19.0,oct,133.0,3.0,160.0,3.0,failure,no
80.0,management,married,primary,no,6483.0,no,no,telephone,19.0,oct,123.0,1.0,-1.0,0.0,unknown,no
62.0,retired,married,primary,no,1515.0,yes,no,cellular,,oct,131.0,1.0,187.0,2.0,failure,no
54.0,management,married,unknown,no,831.0,yes,yes,telephone,19.0,oct,208.0,3.0,109.0,3.0,failure,no
34.0,admin.,single,tertiary,no,1077.0,no,no,cellular,19.0,oct,218.0,1.0,151.0,5.0,other,no
56.0,management,single,unknown,no,111.0,no,no,cellular,19.0,oct,79.0,1.0,186.0,1.0,failure,no
30.0,admin.,single,tertiary,no,261.0,no,no,cellular,19.0,oct,233.0,1.0,137.0,20.0,failure,no
25.0,admin.,single,tertiary,no,1734.0,no,no,cellular,19.0,oct,366.0,1.0,-1.0,0.0,unknown,no
62.0,management,divorced,tertiary,no,1619.0,no,no,cellular,19.0,oct,534.0,1.0,-1.0,0.0,unknown,no
28.0,admin.,married,secondary,no,172.0,yes,no,cellular,19.0,oct,123.0,2.0,-1.0,0.0,unknown,no
52.0,technician,married,secondary,no,5303.0,yes,no,unknown,19.0,oct,133.0,1.0,-1.0,0.0,unknown,yes
74.0,retired,divorced,secondary,no,4079.0,no,no,cellular,19.0,oct,343.0,3.0,-1.0,0.0,unknown,yes
61.0,technician,divorced,secondary,no,6481.0,no,no,cellular,19.0,oct,131.0,1.0,-1.0,0.0,unknown,yes
47.0,blue-collar,married,secondary,no,820.0,no,no,cellular,19.0,oct,98.0,1.0,-1.0,0.0,unknown,yes
47.0,services,single,unknown,no,1784.0,no,no,cellular,19.0,oct,385.0,2.0,-1.0,0.0,unknown,yes
76.0,housemaid,divorced,primary,no,1411.0,no,no,telephone,19.0,oct,233.0,2.0,187.0,3.0,success,yes
30.0,student,single,tertiary,no,7529.0,no,no,cellular,19.0,oct,328.0,1.0,-1.0,0.0,unknown,yes
49.0,blue-collar,married,secondary,no,1946.0,no,no,cellular,19.0,oct,192.0,1.0,95.0,1.0,success,yes
42.0,management,married,unknown,no,1519.0,no,no,cellular,19.0,oct,230.0,1.0,92.0,1.0,success,yes
64.0,management,married,tertiary,no,5112.0,no,no,telephone,19.0,oct,898.0,7.0,137.0,11.0,other,yes
47.0,admin.,married,secondary,no,24556.0,no,no,telephone,20.0,oct,309.0,1.0,-1.0,0.0,unknown,no
48.0,student,single,unknown,no,1279.0,no,no,telephone,20.0,oct,2429.0,1.0,-1.0,0.0,unknown,no
31.0,unemployed,single,secondary,no,8304.0,no,no,cellular,20.0,oct,164.0,1.0,183.0,1.0,failure,no
75.0,retired,married,tertiary,no,4912.0,no,no,telephone,20.0,oct,238.0,2.0,183.0,5.0,failure,no
61.0,admin.,married,secondary,no,1541.0,no,no,cellular,20.0,oct,59.0,1.0,104.0,3.0,failure,no
37.0,management,single,tertiary,no,0.0,no,no,cellular,20.0,oct,107.0,1.0,258.0,3.0,other,no
30.0,self-employed,single,secondary,no,1031.0,no,no,unknown,20.0,oct,7.0,1.0,-1.0,0.0,unknown,no
30.0,management,single,tertiary,no,2344.0,yes,no,cellular,20.0,oct,316.0,2.0,92.0,3.0,failure,no
52.0,admin.,married,secondary,no,423.0,yes,yes,cellular,20.0,oct,139.0,2.0,96.0,7.0,failure,no
45.0,admin.,divorced,secondary,no,1293.0,yes,yes,telephone,20.0,oct,164.0,1.0,-1.0,0.0,unknown,no
43.0,management,married,tertiary,no,1258.0,no,no,unknown,20.0,oct,312.0,1.0,-1.0,0.0,unknown,yes
44.0,technician,single,secondary,no,1679.0,no,no,telephone,20.0,oct,718.0,1.0,-1.0,0.0,unknown,yes
30.0,blue-collar,married,secondary,no,1664.0,yes,no,telephone,20.0,oct,2016.0,1.0,-1.0,0.0,unknown,yes
22.0,student,single,primary,no,3472.0,no,no,cellular,20.0,oct,332.0,1.0,183.0,3.0,failure,yes
39.0,technician,married,tertiary,no,206.0,no,no,cellular,20.0,oct,148.0,2.0,195.0,2.0,success,yes
72.0,retired,married,primary,no,1388.0,no,no,telephone,20.0,oct,513.0,1.0,-1.0,0.0,unknown,yes
77.0,retired,married,unknown,no,1807.0,no,no,telephone,20.0,oct,373.0,1.0,-1.0,0.0,unknown,yes
36.0,technician,married,secondary,no,480.0,no,no,cellular,20.0,oct,213.0,1.0,-1.0,0.0,unknown,yes
65.0,retired,married,secondary,no,571.0,yes,no,cellular,20.0,oct,349.0,1.0,183.0,2.0,success,yes
54.0,technician,married,secondary,no,3994.0,no,yes,cellular,20.0,oct,595.0,2.0,187.0,2.0,success,yes
46.0,admin.,single,secondary,no,1693.0,yes,no,cellular,20.0,oct,427.0,1.0,-1.0,0.0,unknown,yes
28.0,management,single,tertiary,no,80.0,no,no,cellular,20.0,oct,676.0,2.0,146.0,2.0,failure,yes
44.0,management,single,tertiary,no,1090.0,no,no,cellular,20.0,oct,178.0,4.0,93.0,6.0,success,yes
36.0,technician,married,tertiary,no,521.0,no,no,cellular,20.0,oct,347.0,3.0,-1.0,0.0,unknown,yes
64.0,retired,divorced,secondary,no,4833.0,no,no,cellular,20.0,oct,621.0,1.0,181.0,3.0,failure,yes
27.0,student,single,tertiary,no,24025.0,no,no,cellular,21.0,oct,99.0,1.0,-1.0,0.0,unknown,no
46.0,technician,married,secondary,no,9299.0,no,no,cellular,21.0,oct,201.0,5.0,94.0,3.0,success,no
53.0,management,divorced,tertiary,no,3370.0,no,no,cellular,21.0,oct,180.0,1.0,334.0,3.0,other,no
67.0,retired,married,tertiary,no,3810.0,no,no,cellular,21.0,oct,1206.0,1.0,-1.0,0.0,unknown,no
74.0,retired,married,tertiary,no,4912.0,no,no,telephone,21.0,oct,129.0,3.0,-1.0,0.0,unknown,no
20.0,student,single,secondary,no,88.0,no,no,telephone,21.0,oct,621.0,1.0,181.0,4.0,other,no
27.0,student,single,secondary,no,1164.0,no,no,cellular,21.0,oct,256.0,2.0,104.0,2.0,failure,no
26.0,student,single,secondary,no,108.0,no,no,cellular,21.0,oct,235.0,1.0,175.0,3.0,success,no
35.0,technician,single,secondary,no,70.0,yes,no,cellular,21.0,oct,197.0,2.0,188.0,2.0,other,no
32.0,admin.,married,secondary,no,8749.0,yes,yes,unknown,21.0,oct,294.0,1.0,-1.0,0.0,unknown,yes
42.0,admin.,single,secondary,no,-247.0,yes,yes,telephone,21.0,oct,519.0,1.0,166.0,1.0,other,yes
33.0,services,married,secondary,no,3444.0,yes,no,telephone,21.0,oct,144.0,1.0,91.0,4.0,failure,yes
45.0,admin.,married,secondary,no,5346.0,yes,yes,unknown,21.0,oct,187.0,1.0,-1.0,0.0,unknown,yes
61.0,management,married,tertiary,no,267.0,no,no,cellular,21.0,oct,192.0,3.0,184.0,1.0,success,yes
53.0,housemaid,married,primary,no,2581.0,no,no,cellular,21.0,oct,828.0,1.0,189.0,1.0,failure,yes
38.0,blue-collar,divorced,secondary,no,0.0,yes,no,cellular,21.0,oct,576.0,1.0,183.0,4.0,success,yes
27.0,student,single,tertiary,no,1134.0,no,no,cellular,21.0,oct,825.0,1.0,183.0,4.0,success,yes
55.0,unemployed,divorced,secondary,no,309.0,no,no,cellular,21.0,oct,467.0,2.0,184.0,1.0,success,yes
33.0,management,single,tertiary,no,6807.0,no,no,cellular,21.0,oct,512.0,2.0,184.0,1.0,success,yes
87.0,retired,divorced,primary,no,6746.0,no,no,telephone,21.0,oct,749.0,1.0,-1.0,0.0,unknown,yes
57.0,management,married,tertiary,no,375.0,no,no,cellular,21.0,oct,135.0,1.0,-1.0,0.0,unknown,yes
33.0,self-employed,single,tertiary,no,658.0,yes,no,cellular,21.0,oct,307.0,1.0,208.0,1.0,success,yes
51.0,technician,married,secondary,no,371.0,yes,yes,cellular,21.0,oct,287.0,1.0,-1.0,0.0,unknown,yes
76.0,retired,divorced,primary,no,2693.0,no,no,cellular,21.0,oct,107.0,2.0,-1.0,0.0,unknown,yes
64.0,management,married,tertiary,no,4688.0,no,no,cellular,21.0,oct,200.0,1.0,-1.0,0.0,unknown,yes
29.0,student,single,secondary,no,1925.0,no,no,cellular,21.0,oct,150.0,3.0,149.0,5.0,success,yes
52.0,management,married,secondary,no,335.0,no,no,cellular,21.0,oct,411.0,1.0,182.0,1.0,failure,yes
52.0,technician,married,secondary,no,371.0,yes,yes,cellular,21.0,oct,453.0,1.0,183.0,3.0,success,yes
27.0,unemployed,single,secondary,no,771.0,no,no,cellular,21.0,oct,181.0,1.0,302.0,3.0,other,yes
54.0,management,divorced,tertiary,no,5475.0,no,no,cellular,21.0,oct,1032.0,1.0,91.0,4.0,success,yes
37.0,management,married,tertiary,no,203.0,no,no,cellular,21.0,oct,759.0,1.0,90.0,5.0,success,yes
48.0,admin.,married,secondary,no,50.0,no,yes,cellular,21.0,oct,419.0,1.0,-1.0,0.0,unknown,yes
28.0,technician,single,tertiary,no,11862.0,no,no,cellular,21.0,oct,549.0,2.0,238.0,13.0,other,yes
77.0,retired,married,secondary,no,820.0,no,no,telephone,21.0,oct,330.0,2.0,181.0,4.0,success,yes
63.0,retired,single,tertiary,no,791.0,no,no,cellular,21.0,oct,212.0,2.0,-1.0,0.0,unknown,yes
34.0,technician,single,secondary,no,1279.0,yes,no,cellular,21.0,oct,339.0,3.0,91.0,10.0,success,yes
35.0,management,single,tertiary,no,1750.0,yes,no,cellular,22.0,oct,422.0,1.0,175.0,4.0,success,no
57.0,unemployed,divorced,primary,no,282.0,no,no,cellular,22.0,oct,460.0,1.0,88.0,4.0,other,no
61.0,retired,married,primary,no,2686.0,no,no,telephone,22.0,oct,84.0,3.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,643.0,no,no,cellular,22.0,oct,287.0,1.0,-1.0,0.0,unknown,no
54.0,admin.,married,,no,0.0,no,no,cellular,22.0,oct,391.0,2.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,secondary,no,1144.0,yes,no,unknown,22.0,oct,676.0,1.0,-1.0,0.0,unknown,yes
28.0,student,single,secondary,no,2351.0,no,no,telephone,22.0,oct,157.0,1.0,-1.0,0.0,unknown,yes
32.0,technician,single,tertiary,no,5514.0,no,no,telephone,22.0,oct,181.0,1.0,-1.0,0.0,unknown,yes
28.0,self-employed,married,secondary,no,123.0,no,yes,telephone,22.0,oct,313.0,1.0,-1.0,0.0,unknown,yes
19.0,student,single,secondary,no,329.0,no,no,cellular,22.0,oct,252.0,2.0,-1.0,0.0,unknown,yes
33.0,admin.,married,tertiary,no,79.0,yes,no,cellular,22.0,oct,249.0,2.0,335.0,2.0,failure,yes
55.0,management,divorced,tertiary,no,0.0,no,no,cellular,22.0,oct,360.0,5.0,-1.0,0.0,unknown,yes
31.0,blue-collar,single,unknown,no,6281.0,no,no,cellular,22.0,oct,257.0,1.0,128.0,3.0,other,yes
92.0,retired,married,unknown,no,775.0,no,no,cellular,22.0,oct,313.0,3.0,-1.0,0.0,unknown,yes
35.0,technician,married,secondary,no,2779.0,no,no,cellular,22.0,oct,118.0,2.0,-1.0,0.0,unknown,yes
30.0,technician,single,tertiary,no,411.0,no,no,cellular,,oct,127.0,3.0,149.0,2.0,failure,yes
68.0,retired,single,tertiary,no,2144.0,no,no,cellular,22.0,oct,277.0,1.0,184.0,2.0,success,yes
42.0,admin.,divorced,secondary,no,527.0,no,yes,cellular,22.0,oct,181.0,1.0,185.0,1.0,success,yes
41.0,technician,single,tertiary,no,431.0,no,no,cellular,22.0,oct,133.0,1.0,107.0,2.0,success,yes
29.0,self-employed,married,secondary,no,123.0,no,yes,cellular,22.0,oct,247.0,1.0,184.0,3.0,success,yes
27.0,blue-collar,single,secondary,no,3792.0,no,no,cellular,22.0,,504.0,1.0,183.0,2.0,success,yes
78.0,retired,married,unknown,no,4807.0,no,no,telephone,22.0,oct,1002.0,4.0,-1.0,0.0,unknown,yes
82.0,retired,married,primary,no,8603.0,no,no,cellular,22.0,oct,306.0,3.0,107.0,1.0,success,yes
29.0,technician,single,tertiary,no,2178.0,no,no,cellular,22.0,oct,260.0,2.0,139.0,1.0,other,yes
78.0,retired,divorced,primary,no,229.0,no,no,telephone,22.0,oct,97.0,1.0,-1.0,0.0,unknown,yes
76.0,retired,married,tertiary,no,2991.0,no,no,cellular,22.0,oct,344.0,1.0,183.0,1.0,success,yes
59.0,entrepreneur,married,secondary,no,496.0,no,no,cellular,22.0,oct,738.0,3.0,183.0,1.0,success,yes
29.0,blue-collar,single,tertiary,no,455.0,no,no,cellular,22.0,oct,542.0,4.0,148.0,3.0,success,yes
25.0,technician,single,secondary,no,325.0,no,no,cellular,22.0,oct,716.0,3.0,-1.0,0.0,unknown,yes
38.0,management,married,tertiary,no,536.0,yes,no,cellular,22.0,oct,234.0,1.0,92.0,1.0,success,yes
33.0,admin.,single,tertiary,no,146.0,no,no,cellular,22.0,oct,380.0,1.0,91.0,3.0,success,yes
43.0,management,single,tertiary,no,2081.0,no,no,cellular,22.0,oct,554.0,3.0,-1.0,0.0,unknown,yes
37.0,technician,married,secondary,no,480.0,no,no,cellular,22.0,oct,344.0,2.0,182.0,8.0,other,yes
47.0,admin.,single,secondary,no,1693.0,yes,no,cellular,22.0,oct,608.0,2.0,92.0,4.0,other,yes
39.0,technician,married,secondary,no,0.0,yes,no,cellular,23.0,oct,622.0,1.0,184.0,1.0,success,no
40.0,management,married,tertiary,no,3352.0,yes,no,telephone,23.0,oct,138.0,1.0,-1.0,0.0,unknown,yes
36.0,management,married,tertiary,no,0.0,yes,no,telephone,23.0,oct,140.0,1.0,143.0,3.0,failure,yes
44.0,admin.,divorced,primary,no,429.0,yes,no,telephone,23.0,oct,80.0,1.0,-1.0,0.0,unknown,yes
51.0,entrepreneur,married,tertiary,no,5254.0,yes,no,unknown,23.0,oct,134.0,1.0,-1.0,0.0,unknown,yes
56.0,technician,married,secondary,no,589.0,yes,no,unknown,23.0,oct,518.0,1.0,147.0,2.0,success,yes
57.0,unknown,married,unknown,no,19268.0,no,no,unknown,23.0,,301.0,1.0,-1.0,0.0,unknown,yes
26.0,services,single,secondary,no,1445.0,no,no,telephone,23.0,oct,171.0,1.0,-1.0,0.0,unknown,yes
38.0,management,married,tertiary,no,4174.0,no,no,cellular,23.0,oct,336.0,2.0,184.0,5.0,failure,yes
60.0,technician,married,secondary,no,10925.0,no,no,cellular,23.0,oct,270.0,3.0,185.0,1.0,success,yes
33.0,services,divorced,secondary,no,2411.0,yes,no,cellular,23.0,oct,130.0,1.0,161.0,1.0,failure,yes
43.0,blue-collar,married,secondary,no,14646.0,no,no,cellular,23.0,oct,210.0,1.0,-1.0,0.0,unknown,yes
61.0,retired,married,secondary,no,86.0,no,no,cellular,23.0,oct,149.0,1.0,-1.0,0.0,unknown,yes
43.0,technician,single,unknown,no,11115.0,no,no,cellular,23.0,oct,476.0,1.0,74.0,2.0,success,yes
73.0,retired,married,primary,no,796.0,no,no,cellular,23.0,oct,427.0,1.0,182.0,2.0,failure,yes
57.0,management,married,primary,no,6900.0,no,no,cellular,23.0,oct,255.0,4.0,185.0,2.0,failure,yes
33.0,management,married,tertiary,no,5878.0,no,no,cellular,23.0,oct,438.0,1.0,430.0,2.0,failure,yes
77.0,management,married,unknown,no,1780.0,yes,no,cellular,23.0,oct,221.0,2.0,183.0,3.0,success,yes
35.0,technician,single,secondary,no,183.0,no,no,cellular,23.0,oct,281.0,1.0,52.0,4.0,failure,yes
59.0,retired,married,primary,no,3648.0,no,no,telephone,23.0,oct,257.0,2.0,126.0,3.0,success,yes
76.0,retired,married,secondary,no,4112.0,no,no,telephone,23.0,oct,282.0,2.0,-1.0,0.0,unknown,yes
40.0,technician,divorced,tertiary,no,568.0,yes,no,unknown,24.0,oct,112.0,1.0,-1.0,0.0,unknown,yes
49.0,admin.,married,secondary,no,10250.0,yes,no,telephone,24.0,oct,97.0,1.0,-1.0,0.0,unknown,yes
50.0,management,single,tertiary,no,3537.0,no,no,unknown,24.0,oct,305.0,1.0,-1.0,0.0,unknown,yes
44.0,technician,single,unknown,no,11115.0,no,no,cellular,25.0,oct,189.0,1.0,185.0,4.0,success,no
77.0,retired,divorced,primary,no,2693.0,no,no,cellular,25.0,oct,83.0,2.0,94.0,12.0,other,no
36.0,technician,married,secondary,no,2779.0,no,no,cellular,25.0,oct,324.0,1.0,182.0,4.0,success,no
73.0,retired,married,primary,no,1388.0,no,no,telephone,25.0,oct,254.0,1.0,97.0,6.0,failure,no
44.0,blue-collar,married,secondary,no,1324.0,yes,no,telephone,25.0,oct,119.0,1.0,89.0,2.0,other,no
63.0,retired,married,secondary,no,1495.0,no,no,cellular,25.0,oct,389.0,1.0,195.0,4.0,other,yes
61.0,self-employed,married,tertiary,no,10861.0,no,no,cellular,25.0,oct,225.0,1.0,91.0,5.0,success,yes
30.0,management,single,tertiary,no,985.0,yes,no,cellular,25.0,oct,304.0,1.0,94.0,2.0,success,yes
74.0,retired,married,secondary,no,935.0,no,no,cellular,25.0,oct,400.0,1.0,173.0,3.0,success,yes
31.0,admin.,single,secondary,no,410.0,no,no,cellular,25.0,oct,182.0,1.0,185.0,1.0,success,yes
33.0,admin.,married,secondary,no,51.0,yes,yes,cellular,25.0,oct,253.0,1.0,284.0,3.0,success,yes
32.0,technician,married,secondary,no,660.0,no,no,cellular,25.0,oct,226.0,2.0,490.0,1.0,failure,yes
25.0,student,single,secondary,no,679.0,no,no,cellular,25.0,oct,297.0,5.0,94.0,6.0,other,yes
78.0,management,married,unknown,no,1780.0,yes,no,cellular,,oct,211.0,2.0,185.0,7.0,success,yes
54.0,admin.,divorced,tertiary,no,122.0,no,no,cellular,26.0,oct,322.0,1.0,547.0,1.0,failure,no
50.0,technician,single,secondary,no,3897.0,no,no,cellular,26.0,oct,298.0,1.0,-1.0,0.0,unknown,no
59.0,retired,married,tertiary,no,1425.0,no,no,cellular,26.0,oct,151.0,2.0,77.0,3.0,failure,no
24.0,student,single,secondary,no,1234.0,no,no,telephone,26.0,oct,280.0,2.0,97.0,3.0,success,no
64.0,retired,married,primary,no,445.0,no,no,cellular,26.0,oct,338.0,3.0,186.0,1.0,other,no
46.0,admin.,married,secondary,no,0.0,yes,no,cellular,26.0,oct,87.0,1.0,185.0,2.0,other,no
36.0,technician,single,secondary,no,204.0,yes,no,cellular,26.0,oct,196.0,1.0,144.0,8.0,other,no
42.0,management,married,tertiary,no,2463.0,no,no,cellular,26.0,oct,183.0,2.0,-1.0,0.0,unknown,no
49.0,technician,married,secondary,no,308.0,no,no,cellular,26.0,oct,260.0,2.0,91.0,5.0,failure,no
30.0,management,single,tertiary,no,565.0,yes,no,cellular,26.0,oct,104.0,1.0,-1.0,0.0,unknown,no
58.0,admin.,divorced,secondary,no,1947.0,no,no,telephone,26.0,oct,228.0,1.0,-1.0,0.0,unknown,yes
73.0,retired,married,primary,no,542.0,no,no,cellular,26.0,oct,355.0,1.0,180.0,5.0,failure,yes
26.0,management,single,tertiary,no,222.0,no,no,cellular,26.0,oct,318.0,1.0,120.0,3.0,success,yes
25.0,student,single,secondary,no,1868.0,no,no,cellular,26.0,oct,259.0,1.0,103.0,2.0,other,yes
47.0,admin.,married,secondary,no,1210.0,no,no,cellular,26.0,oct,604.0,1.0,91.0,4.0,failure,yes
32.0,technician,married,secondary,no,1547.0,no,no,cellular,26.0,oct,289.0,1.0,805.0,4.0,other,yes
56.0,admin.,divorced,secondary,no,1693.0,no,no,cellular,26.0,oct,238.0,4.0,442.0,4.0,failure,yes
27.0,blue-collar,single,primary,no,232.0,yes,no,cellular,26.0,oct,701.0,2.0,-1.0,0.0,unknown,yes
40.0,management,divorced,tertiary,no,858.0,no,no,cellular,26.0,oct,202.0,2.0,-1.0,0.0,unknown,yes
30.0,admin.,married,secondary,no,1310.0,no,no,telephone,27.0,oct,3284.0,1.0,-1.0,0.0,unknown,no
33.0,technician,married,secondary,no,5083.0,no,no,cellular,27.0,oct,161.0,1.0,96.0,2.0,other,no
61.0,retired,married,secondary,no,1058.0,no,no,cellular,27.0,oct,277.0,1.0,92.0,5.0,success,no
59.0,housemaid,married,secondary,no,0.0,no,no,telephone,27.0,oct,376.0,1.0,81.0,3.0,failure,no
71.0,technician,married,tertiary,no,383.0,no,no,cellular,27.0,oct,327.0,2.0,183.0,3.0,success,no
23.0,unemployed,single,tertiary,no,993.0,no,no,cellular,27.0,oct,409.0,1.0,91.0,4.0,success,no
65.0,retired,married,secondary,no,1624.0,no,no,cellular,27.0,oct,189.0,2.0,-1.0,0.0,unknown,no
66.0,retired,married,primary,no,747.0,no,no,telephone,27.0,oct,515.0,1.0,-1.0,0.0,unknown,no
